"Common_name","State","Source","Year","set_tows","total_lengths","total_ages","total_otoliths"
"longnose skate","Washington","Commercial",2002,1,0,0,0
"longnose skate","Washington","Commercial",2003,1,0,0,0
"longnose skate","Washington","Commercial",2004,1,49,0,49
"longnose skate","Washington","Commercial",2005,1,15,0,15
"longnose skate","Washington","Commercial",2006,1,255,0,255
"longnose skate","Washington","Commercial",2007,1,381,0,381
"longnose skate","Washington","Commercial",2008,1,972,0,0
"longnose skate","Washington","Commercial",2009,1,456,0,0
"longnose skate","Washington","Commercial",2010,1,150,0,0
"longnose skate","Washington","Commercial",2011,1,735,0,0
"longnose skate","Washington","Commercial",2012,1,600,0,0
"longnose skate","Washington","Commercial",2013,1,1012,0,0
"longnose skate","Washington","Commercial",2014,1,401,0,0
"longnose skate","Washington","Commercial",2015,1,448,0,0
"longnose skate","Washington","Commercial",2016,1,746,0,0
"longnose skate","Washington","Commercial",2017,1,543,0,0
"longnose skate","Washington","Commercial",2018,1,260,0,208
"longnose skate","Washington","Commercial",2019,1,148,0,148
"longnose skate","Washington","Commercial",2020,1,23,0,20
"longnose skate","Washington","Commercial",2021,1,114,0,102
"longnose skate","Washington","Commercial",2022,1,97,0,63
"longnose skate","Washington","Commercial",2023,1,226,0,182
"longnose skate","Washington","NWFSC WCGBT",2003,70,563,0,0
"longnose skate","Washington","NWFSC WCGBT",2004,50,284,0,0
"longnose skate","Washington","NWFSC WCGBT",2005,58,396,0,0
"longnose skate","Washington","NWFSC WCGBT",2007,39,188,0,0
"longnose skate","Washington","NWFSC WCGBT",2008,61,557,0,0
"longnose skate","Washington","NWFSC WCGBT",2009,72,613,0,0
"longnose skate","Washington","NWFSC WCGBT",2010,80,750,0,0
"longnose skate","Washington","NWFSC WCGBT",2011,83,590,50,33
"longnose skate","Washington","NWFSC WCGBT",2012,67,490,52,6
"longnose skate","Washington","NWFSC WCGBT",2013,55,353,0,0
"longnose skate","Washington","NWFSC WCGBT",2014,71,549,0,0
"longnose skate","Washington","NWFSC WCGBT",2015,87,810,0,0
"longnose skate","Washington","NWFSC WCGBT",2016,59,563,0,57
"longnose skate","Washington","NWFSC WCGBT",2017,71,515,0,71
"longnose skate","Washington","NWFSC WCGBT",2018,59,450,0,56
"longnose skate","Washington","NWFSC WCGBT",2019,41,296,0,41
"longnose skate","Washington","NWFSC WCGBT",2021,71,565,0,70
"longnose skate","Washington","NWFSC WCGBT",2022,43,292,0,0
"longnose skate","Washington","NWFSC WCGBT",2023,80,583,0,0
"longspine thornyhead","California","Commercial",2000,1,3338,0,0
"longspine thornyhead","California","Commercial",2001,1,3245,0,0
"longspine thornyhead","California","Commercial",2002,1,5440,0,0
"longspine thornyhead","California","Commercial",2003,1,3381,0,0
"longspine thornyhead","California","Commercial",2004,1,2423,0,0
"longspine thornyhead","California","Commercial",2005,1,2498,0,0
"longspine thornyhead","California","Commercial",2006,1,4596,0,0
"longspine thornyhead","California","Commercial",2007,1,2953,0,0
"longspine thornyhead","California","Commercial",2008,1,4774,0,0
"longspine thornyhead","California","Commercial",2009,1,4269,0,0
"longspine thornyhead","California","Commercial",2010,1,4502,0,0
"longspine thornyhead","California","Commercial",2011,1,4857,0,0
"longspine thornyhead","California","Commercial",2012,1,4876,0,0
"longspine thornyhead","California","Commercial",2013,1,4617,0,0
"longspine thornyhead","California","Commercial",2014,1,4857,0,0
"longspine thornyhead","California","Commercial",2015,1,4156,0,0
"longspine thornyhead","California","Commercial",2016,1,4646,0,0
"longspine thornyhead","California","Commercial",2017,1,3172,0,0
"longspine thornyhead","California","Commercial",2018,1,1481,0,0
"longspine thornyhead","California","Commercial",2019,1,1618,0,0
"longspine thornyhead","California","Commercial",2020,1,716,0,0
"longspine thornyhead","California","Commercial",2021,1,420,0,0
"longspine thornyhead","California","Commercial",2022,1,771,0,0
"longspine thornyhead","California","Commercial",2023,1,0,0,0
"longspine thornyhead","California","NWFSC WCGBT",2003,92,8087,0,452
"longspine thornyhead","California","NWFSC WCGBT",2004,91,6896,0,441
"longspine thornyhead","California","NWFSC WCGBT",2005,137,7486,0,664
"longspine thornyhead","California","NWFSC WCGBT",2006,153,5518,0,597
"longspine thornyhead","California","NWFSC WCGBT",2007,148,3640,0,582
"longspine thornyhead","California","NWFSC WCGBT",2008,169,2296,0,651
"longspine thornyhead","California","NWFSC WCGBT",2009,157,1862,0,624
"longspine thornyhead","California","NWFSC WCGBT",2010,183,2016,0,715
"longspine thornyhead","California","NWFSC WCGBT",2011,148,3123,0,581
"longspine thornyhead","California","NWFSC WCGBT",2012,149,2920,0,588
"longspine thornyhead","California","NWFSC WCGBT",2013,100,2045,0,380
"longspine thornyhead","California","NWFSC WCGBT",2014,145,3011,0,557
"longspine thornyhead","California","NWFSC WCGBT",2015,163,3360,0,640
"longspine thornyhead","California","NWFSC WCGBT",2016,156,3161,0,320
"longspine thornyhead","California","NWFSC WCGBT",2017,153,3069,0,315
"longspine thornyhead","California","NWFSC WCGBT",2018,166,3250,0,332
"longspine thornyhead","California","NWFSC WCGBT",2019,69,1256,0,134
"longspine thornyhead","California","NWFSC WCGBT",2021,137,2695,0,270
"longspine thornyhead","California","NWFSC WCGBT",2022,128,2430,0,249
"longspine thornyhead","California","NWFSC WCGBT",2023,125,2441,0,251
"longspine thornyhead","Oregon","Commercial",2000,1,810,30,630
"longspine thornyhead","Oregon","Commercial",2001,1,1199,0,870
"longspine thornyhead","Oregon","Commercial",2002,1,1261,0,961
"longspine thornyhead","Oregon","Commercial",2003,1,1350,0,990
"longspine thornyhead","Oregon","Commercial",2004,1,1199,0,899
"longspine thornyhead","Oregon","Commercial",2005,1,910,0,820
"longspine thornyhead","Oregon","Commercial",2006,1,1230,0,990
"longspine thornyhead","Oregon","Commercial",2007,1,1861,0,1501
"longspine thornyhead","Oregon","Commercial",2008,1,2040,0,1650
"longspine thornyhead","Oregon","Commercial",2009,1,1860,0,1590
"longspine thornyhead","Oregon","Commercial",2010,1,2309,0,1620
"longspine thornyhead","Oregon","Commercial",2011,1,1590,0,1380
"longspine thornyhead","Oregon","Commercial",2012,1,1740,0,1500
"longspine thornyhead","Oregon","Commercial",2013,1,1962,0,1452
"longspine thornyhead","Oregon","Commercial",2014,1,1299,0,879
"longspine thornyhead","Oregon","Commercial",2015,1,992,0,752
"longspine thornyhead","Oregon","Commercial",2016,1,1030,0,790
"longspine thornyhead","Oregon","Commercial",2017,1,1122,0,851
"longspine thornyhead","Oregon","Commercial",2018,1,888,0,620
"longspine thornyhead","Oregon","Commercial",2019,1,719,0,510
"longspine thornyhead","Oregon","Commercial",2020,1,453,0,273
"longspine thornyhead","Oregon","Commercial",2021,1,428,0,231
"longspine thornyhead","Oregon","Commercial",2022,1,569,0,366
"longspine thornyhead","Oregon","Commercial",2023,1,560,0,318
"longspine thornyhead","Oregon","NWFSC WCGBT",2003,59,4816,0,286
"longspine thornyhead","Oregon","NWFSC WCGBT",2004,45,3544,0,226
"longspine thornyhead","Oregon","NWFSC WCGBT",2005,64,4138,0,311
"longspine thornyhead","Oregon","NWFSC WCGBT",2006,56,2320,0,219
"longspine thornyhead","Oregon","NWFSC WCGBT",2007,65,1674,0,238
"longspine thornyhead","Oregon","NWFSC WCGBT",2008,62,921,0,220
"longspine thornyhead","Oregon","NWFSC WCGBT",2009,60,907,0,232
"longspine thornyhead","Oregon","NWFSC WCGBT",2010,58,744,0,226
"longspine thornyhead","Oregon","NWFSC WCGBT",2011,70,1358,0,279
"longspine thornyhead","Oregon","NWFSC WCGBT",2012,52,957,0,199
"longspine thornyhead","Oregon","NWFSC WCGBT",2013,36,693,0,139
"longspine thornyhead","Oregon","NWFSC WCGBT",2014,63,1174,0,242
"longspine thornyhead","Oregon","NWFSC WCGBT",2015,62,1226,0,228
"longspine thornyhead","Oregon","NWFSC WCGBT",2016,67,1274,0,152
"longspine thornyhead","Oregon","NWFSC WCGBT",2017,53,948,0,103
"longspine thornyhead","Oregon","NWFSC WCGBT",2018,56,1114,0,112
"longspine thornyhead","Oregon","NWFSC WCGBT",2019,24,419,0,48
"longspine thornyhead","Oregon","NWFSC WCGBT",2021,61,1135,0,122
"longspine thornyhead","Oregon","NWFSC WCGBT",2022,54,1025,0,106
"longspine thornyhead","Oregon","NWFSC WCGBT",2023,45,901,0,91
"longspine thornyhead","Washington","Commercial",2000,1,0,0,0
"longspine thornyhead","Washington","Commercial",2001,1,387,0,0
"longspine thornyhead","Washington","Commercial",2002,1,133,0,0
"longspine thornyhead","Washington","Commercial",2003,1,537,0,0
"longspine thornyhead","Washington","Commercial",2004,1,143,0,0
"longspine thornyhead","Washington","Commercial",2005,1,69,0,0
"longspine thornyhead","Washington","Commercial",2006,1,53,0,0
"longspine thornyhead","Washington","Commercial",2007,1,316,0,0
"longspine thornyhead","Washington","Commercial",2008,1,370,0,0
"longspine thornyhead","Washington","Commercial",2009,1,454,0,0
"longspine thornyhead","Washington","Commercial",2010,1,616,0,0
"longspine thornyhead","Washington","Commercial",2011,1,796,0,0
"longspine thornyhead","Washington","Commercial",2012,1,352,0,0
"longspine thornyhead","Washington","Commercial",2013,1,605,0,0
"longspine thornyhead","Washington","Commercial",2014,1,351,0,0
"longspine thornyhead","Washington","Commercial",2015,1,50,0,0
"longspine thornyhead","Washington","Commercial",2016,1,17,0,0
"longspine thornyhead","Washington","Commercial",2017,1,144,0,0
"longspine thornyhead","Washington","Commercial",2018,1,211,0,0
"longspine thornyhead","Washington","Commercial",2019,1,211,0,81
"longspine thornyhead","Washington","Commercial",2020,1,0,0,0
"longspine thornyhead","Washington","Commercial",2021,1,119,0,49
"longspine thornyhead","Washington","Commercial",2022,1,22,0,2
"longspine thornyhead","Washington","Commercial",2023,1,0,0,20
"longspine thornyhead","Washington","NWFSC WCGBT",2003,44,2572,0,217
"longspine thornyhead","Washington","NWFSC WCGBT",2004,14,683,0,70
"longspine thornyhead","Washington","NWFSC WCGBT",2005,27,1906,0,128
"longspine thornyhead","Washington","NWFSC WCGBT",2006,28,1243,0,114
"longspine thornyhead","Washington","NWFSC WCGBT",2007,37,884,0,138
"longspine thornyhead","Washington","NWFSC WCGBT",2008,30,418,0,118
"longspine thornyhead","Washington","NWFSC WCGBT",2009,25,341,0,100
"longspine thornyhead","Washington","NWFSC WCGBT",2010,23,322,0,91
"longspine thornyhead","Washington","NWFSC WCGBT",2011,36,707,0,142
"longspine thornyhead","Washington","NWFSC WCGBT",2012,47,1083,0,193
"longspine thornyhead","Washington","NWFSC WCGBT",2013,26,547,0,102
"longspine thornyhead","Washington","NWFSC WCGBT",2014,29,666,0,117
"longspine thornyhead","Washington","NWFSC WCGBT",2015,12,233,0,48
"longspine thornyhead","Washington","NWFSC WCGBT",2016,22,428,0,57
"longspine thornyhead","Washington","NWFSC WCGBT",2017,28,571,0,56
"longspine thornyhead","Washington","NWFSC WCGBT",2018,25,492,0,49
"longspine thornyhead","Washington","NWFSC WCGBT",2019,18,279,0,37
"longspine thornyhead","Washington","NWFSC WCGBT",2021,28,546,0,55
"longspine thornyhead","Washington","NWFSC WCGBT",2022,16,334,0,30
"longspine thornyhead","Washington","NWFSC WCGBT",2023,36,778,0,72
"olive rockfish","California","CCFRP",2007,1,739,0,0
"olive rockfish","California","CCFRP",2008,1,593,0,0
"olive rockfish","California","CCFRP",2009,1,172,0,0
"olive rockfish","California","CCFRP",2010,1,150,0,0
"olive rockfish","California","CCFRP",2011,1,347,0,0
"olive rockfish","California","CCFRP",2012,1,411,0,0
"olive rockfish","California","CCFRP",2013,1,198,0,0
"olive rockfish","California","CCFRP",2014,1,499,0,0
"olive rockfish","California","CCFRP",2015,1,248,0,0
"olive rockfish","California","CCFRP",2016,1,939,0,0
"olive rockfish","California","CCFRP",2017,1,724,0,0
"olive rockfish","California","CCFRP",2018,1,1420,0,0
"olive rockfish","California","CCFRP",2019,1,1417,0,0
"olive rockfish","California","CCFRP",2020,1,900,0,0
"olive rockfish","California","CCFRP",2021,1,769,0,0
"olive rockfish","California","CCFRP",2022,1,625,0,0
"olive rockfish","California","CDFW-Ad hoc",2017,1,0,0,0
"olive rockfish","California","CDFW-Ad hoc",2018,1,0,0,100
"olive rockfish","California","CDFW-Ad hoc",2019,1,0,0,37
"olive rockfish","California","CDFW-Ad hoc",2020,1,0,0,0
"olive rockfish","California","CDFW-Ad hoc",2021,1,0,0,1
"olive rockfish","California","CDFW-Ad hoc",2022,1,0,0,12
"olive rockfish","California","CDFW-Ad hoc",2023,1,0,0,6
"olive rockfish","California","Commercial",2000,1,26,0,0
"olive rockfish","California","Commercial",2001,1,3,0,0
"olive rockfish","California","Commercial",2002,1,9,0,0
"olive rockfish","California","Commercial",2003,1,0,0,0
"olive rockfish","California","Commercial",2004,1,1,0,0
"olive rockfish","California","Commercial",2005,1,36,0,0
"olive rockfish","California","Commercial",2006,1,21,0,0
"olive rockfish","California","Commercial",2007,1,67,0,0
"olive rockfish","California","Commercial",2008,1,0,0,0
"olive rockfish","California","Commercial",2009,1,24,0,0
"olive rockfish","California","Commercial",2010,1,9,0,0
"olive rockfish","California","Commercial",2011,1,9,0,0
"olive rockfish","California","Commercial",2012,1,31,0,6
"olive rockfish","California","Commercial",2013,1,24,0,0
"olive rockfish","California","Commercial",2014,1,5,0,0
"olive rockfish","California","Commercial",2015,1,3,0,0
"olive rockfish","California","Commercial",2016,1,12,0,0
"olive rockfish","California","Commercial",2017,1,11,0,0
"olive rockfish","California","Commercial",2018,1,23,0,0
"olive rockfish","California","Commercial",2019,1,14,0,10
"olive rockfish","California","Commercial",2020,1,4,0,3
"olive rockfish","California","Commercial",2021,1,18,0,10
"olive rockfish","California","Commercial",2022,1,54,0,43
"olive rockfish","California","Commercial",2023,1,0,0,22
"olive rockfish","California","NWFSC HKL",2004,8,15,0,15
"olive rockfish","California","NWFSC HKL",2005,2,3,0,3
"olive rockfish","California","NWFSC HKL",2006,7,21,0,21
"olive rockfish","California","NWFSC HKL",2007,7,20,0,19
"olive rockfish","California","NWFSC HKL",2008,12,52,0,52
"olive rockfish","California","NWFSC HKL",2009,4,8,0,8
"olive rockfish","California","NWFSC HKL",2010,3,5,0,5
"olive rockfish","California","NWFSC HKL",2011,5,7,0,6
"olive rockfish","California","NWFSC HKL",2012,9,14,0,13
"olive rockfish","California","NWFSC HKL",2013,7,12,0,9
"olive rockfish","California","NWFSC HKL",2014,14,60,0,60
"olive rockfish","California","NWFSC HKL",2015,20,64,0,61
"olive rockfish","California","NWFSC HKL",2016,20,46,0,44
"olive rockfish","California","NWFSC HKL",2017,28,80,0,78
"olive rockfish","California","NWFSC HKL",2018,18,60,0,57
"olive rockfish","California","NWFSC HKL",2019,22,72,0,57
"olive rockfish","California","NWFSC HKL",2021,17,47,0,38
"olive rockfish","California","NWFSC HKL",2022,10,60,0,36
"olive rockfish","California","NWFSC HKL",2023,23,69,0,47
"olive rockfish","California","NWFSC WCGBT",2004,1,1,0,1
"olive rockfish","California","NWFSC WCGBT",2016,1,1,0,1
"olive rockfish","California","NWFSC WCGBT",2022,2,4,0,4
"olive rockfish","California","Recreational",2003,1,51,0,0
"olive rockfish","California","Recreational",2004,1,2786,0,0
"olive rockfish","California","Recreational",2005,1,3450,0,0
"olive rockfish","California","Recreational",2006,1,3331,0,0
"olive rockfish","California","Recreational",2007,1,2953,0,0
"olive rockfish","California","Recreational",2008,1,2644,0,0
"olive rockfish","California","Recreational",2009,1,1399,0,0
"olive rockfish","California","Recreational",2010,1,737,0,0
"olive rockfish","California","Recreational",2011,1,1318,0,0
"olive rockfish","California","Recreational",2012,1,2146,0,0
"olive rockfish","California","Recreational",2013,1,1510,0,0
"olive rockfish","California","Recreational",2014,1,2100,0,0
"olive rockfish","California","Recreational",2015,1,3010,0,0
"olive rockfish","California","Recreational",2016,1,2662,0,0
"olive rockfish","California","Recreational",2017,1,1935,0,0
"olive rockfish","California","Recreational",2018,1,2277,0,0
"olive rockfish","California","Recreational",2019,1,2791,0,0
"olive rockfish","California","Recreational",2020,1,34,0,0
"olive rockfish","California","Recreational",2021,1,795,0,0
"olive rockfish","California","Recreational",2022,1,1027,0,0
"olive rockfish","California","Recreational",2023,1,198,0,0
"olive rockfish","California","SWFSC-CPFV Coop.",2023,1,48,0,48
"olive rockfish","Oregon","Commercial",2010,1,1,0,0
"olive rockfish","Oregon","Commercial",2011,1,1,0,0
"olive rockfish","Oregon","Commercial",2014,1,1,0,1
"olive rockfish","Oregon","Commercial",2017,1,3,0,3
"olive rockfish","Oregon","Recreational",2008,1,1,0,0
"olive rockfish","Oregon","Recreational",2009,1,2,0,0
"olive rockfish","Oregon","Recreational",2010,1,3,0,0
"olive rockfish","Oregon","Recreational",2011,1,2,0,0
"olive rockfish","Oregon","Recreational",2012,1,2,0,0
"olive rockfish","Oregon","Recreational",2013,1,8,0,0
"olive rockfish","Oregon","Recreational",2014,1,2,0,0
"olive rockfish","Oregon","Recreational",2015,1,6,0,0
"olive rockfish","Oregon","Recreational",2016,1,9,0,0
"olive rockfish","Oregon","Recreational",2017,1,1,0,0
"olive rockfish","Oregon","Recreational",2021,1,3,0,0
"petrale sole","California","CCFRP",2011,1,1,0,0
"petrale sole","California","CCFRP",2017,1,2,0,0
"petrale sole","California","CCFRP",2018,1,1,0,0
"petrale sole","California","CCFRP",2019,1,3,0,0
"petrale sole","California","CCFRP",2022,1,3,0,0
"petrale sole","California","Commercial",2000,1,0,0,0
"petrale sole","California","Commercial",2001,1,594,0,0
"petrale sole","California","Commercial",2002,1,461,0,0
"petrale sole","California","Commercial",2003,1,729,96,0
"petrale sole","California","Commercial",2004,1,659,153,0
"petrale sole","California","Commercial",2005,1,1135,272,0
"petrale sole","California","Commercial",2006,1,2099,205,0
"petrale sole","California","Commercial",2007,1,4627,175,0
"petrale sole","California","Commercial",2008,1,4465,398,0
"petrale sole","California","Commercial",2009,1,2346,78,0
"petrale sole","California","Commercial",2010,1,2011,0,6
"petrale sole","California","Commercial",2011,1,1570,211,239
"petrale sole","California","Commercial",2012,1,2224,152,154
"petrale sole","California","Commercial",2013,1,3683,141,148
"petrale sole","California","Commercial",2014,1,2964,0,97
"petrale sole","California","Commercial",2015,1,3088,0,1
"petrale sole","California","Commercial",2016,1,3617,0,176
"petrale sole","California","Commercial",2017,1,3778,0,166
"petrale sole","California","Commercial",2018,1,3486,276,400
"petrale sole","California","Commercial",2019,1,4496,440,915
"petrale sole","California","Commercial",2020,1,4273,782,914
"petrale sole","California","Commercial",2021,1,2864,415,429
"petrale sole","California","Commercial",2022,1,1444,241,160
"petrale sole","California","Commercial",2023,1,0,0,348
"petrale sole","California","NWFSC HKL",2014,1,1,0,0
"petrale sole","California","NWFSC HKL",2019,1,1,0,0
"petrale sole","California","NWFSC WCGBT",2003,87,1393,452,288
"petrale sole","California","NWFSC WCGBT",2004,94,1712,341,519
"petrale sole","California","NWFSC WCGBT",2005,125,2112,422,368
"petrale sole","California","NWFSC WCGBT",2006,102,1621,371,14
"petrale sole","California","NWFSC WCGBT",2007,104,1437,377,12
"petrale sole","California","NWFSC WCGBT",2008,112,1519,336,87
"petrale sole","California","NWFSC WCGBT",2009,142,1695,435,87
"petrale sole","California","NWFSC WCGBT",2010,159,2549,449,202
"petrale sole","California","NWFSC WCGBT",2011,155,2759,442,192
"petrale sole","California","NWFSC WCGBT",2012,144,2481,420,195
"petrale sole","California","NWFSC WCGBT",2013,93,1463,350,1
"petrale sole","California","NWFSC WCGBT",2014,147,2034,394,133
"petrale sole","California","NWFSC WCGBT",2015,138,1799,404,107
"petrale sole","California","NWFSC WCGBT",2016,137,1801,380,13
"petrale sole","California","NWFSC WCGBT",2017,130,1718,355,0
"petrale sole","California","NWFSC WCGBT",2018,133,1595,355,1
"petrale sole","California","NWFSC WCGBT",2019,58,658,220,0
"petrale sole","California","NWFSC WCGBT",2021,126,1503,336,189
"petrale sole","California","NWFSC WCGBT",2022,121,1263,326,4
"petrale sole","California","NWFSC WCGBT",2023,111,1247,0,286
"petrale sole","California","Recreational",2004,1,20,0,0
"petrale sole","California","Recreational",2005,1,17,0,0
"petrale sole","California","Recreational",2006,1,29,0,0
"petrale sole","California","Recreational",2007,1,52,0,0
"petrale sole","California","Recreational",2008,1,53,0,0
"petrale sole","California","Recreational",2009,1,41,0,0
"petrale sole","California","Recreational",2010,1,12,0,0
"petrale sole","California","Recreational",2011,1,24,0,0
"petrale sole","California","Recreational",2012,1,62,0,0
"petrale sole","California","Recreational",2013,1,141,0,0
"petrale sole","California","Recreational",2014,1,72,0,0
"petrale sole","California","Recreational",2015,1,53,0,0
"petrale sole","California","Recreational",2016,1,106,0,0
"petrale sole","California","Recreational",2017,1,216,0,0
"petrale sole","California","Recreational",2018,1,226,0,0
"petrale sole","California","Recreational",2019,1,371,0,0
"petrale sole","California","Recreational",2020,1,1,0,0
"petrale sole","California","Recreational",2021,1,81,0,0
"petrale sole","California","Recreational",2022,1,136,0,0
"petrale sole","California","Recreational",2023,1,516,0,0
"petrale sole","Oregon","Commercial",2000,1,777,351,399
"petrale sole","Oregon","Commercial",2001,1,504,12,414
"petrale sole","Oregon","Commercial",2002,1,919,484,297
"petrale sole","Oregon","Commercial",2003,1,1092,635,352
"petrale sole","Oregon","Commercial",2004,1,939,269,604
"petrale sole","Oregon","Commercial",2005,1,945,0,810
"petrale sole","Oregon","Commercial",2006,1,2045,308,1326
"petrale sole","Oregon","Commercial",2007,1,1940,455,1114
"petrale sole","Oregon","Commercial",2008,1,2409,483,1506
"petrale sole","Oregon","Commercial",2009,1,2952,537,1134
"petrale sole","Oregon","Commercial",2010,1,2752,506,1502
"petrale sole","Oregon","Commercial",2011,1,1749,529,1068
"petrale sole","Oregon","Commercial",2012,1,1871,621,1160
"petrale sole","Oregon","Commercial",2013,1,2537,715,1597
"petrale sole","Oregon","Commercial",2014,1,3378,745,2453
"petrale sole","Oregon","Commercial",2015,1,2983,718,1860
"petrale sole","Oregon","Commercial",2016,1,1916,523,1273
"petrale sole","Oregon","Commercial",2017,1,2986,761,1894
"petrale sole","Oregon","Commercial",2018,1,2336,752,1224
"petrale sole","Oregon","Commercial",2019,1,2385,797,1235
"petrale sole","Oregon","Commercial",2020,1,1336,584,602
"petrale sole","Oregon","Commercial",2021,1,1580,624,517
"petrale sole","Oregon","Commercial",2022,1,1845,597,918
"petrale sole","Oregon","Commercial",2023,1,1381,0,1320
"petrale sole","Oregon","NWFSC WCGBT",2003,50,540,124,201
"petrale sole","Oregon","NWFSC WCGBT",2004,65,876,185,347
"petrale sole","Oregon","NWFSC WCGBT",2005,105,1920,235,492
"petrale sole","Oregon","NWFSC WCGBT",2006,97,1491,271,130
"petrale sole","Oregon","NWFSC WCGBT",2007,94,1432,202,163
"petrale sole","Oregon","NWFSC WCGBT",2008,92,1054,252,146
"petrale sole","Oregon","NWFSC WCGBT",2009,79,1063,204,130
"petrale sole","Oregon","NWFSC WCGBT",2010,90,2138,180,224
"petrale sole","Oregon","NWFSC WCGBT",2011,93,1741,202,200
"petrale sole","Oregon","NWFSC WCGBT",2012,89,1774,211,199
"petrale sole","Oregon","NWFSC WCGBT",2013,75,1146,279,0
"petrale sole","Oregon","NWFSC WCGBT",2014,107,1635,217,196
"petrale sole","Oregon","NWFSC WCGBT",2015,90,1336,176,161
"petrale sole","Oregon","NWFSC WCGBT",2016,108,1665,322,3
"petrale sole","Oregon","NWFSC WCGBT",2017,118,1636,334,2
"petrale sole","Oregon","NWFSC WCGBT",2018,100,1415,284,3
"petrale sole","Oregon","NWFSC WCGBT",2019,54,596,212,1
"petrale sole","Oregon","NWFSC WCGBT",2021,101,1353,277,158
"petrale sole","Oregon","NWFSC WCGBT",2022,112,1608,326,3
"petrale sole","Oregon","NWFSC WCGBT",2023,93,1280,0,263
"petrale sole","Oregon","Recreational",2001,1,3,0,0
"petrale sole","Oregon","Recreational",2002,1,6,0,0
"petrale sole","Oregon","Recreational",2003,1,41,0,0
"petrale sole","Oregon","Recreational",2004,1,27,0,0
"petrale sole","Oregon","Recreational",2005,1,10,0,0
"petrale sole","Oregon","Recreational",2006,1,10,0,0
"petrale sole","Oregon","Recreational",2007,1,9,0,0
"petrale sole","Oregon","Recreational",2008,1,25,0,0
"petrale sole","Oregon","Recreational",2009,1,10,0,0
"petrale sole","Oregon","Recreational",2010,1,12,0,0
"petrale sole","Oregon","Recreational",2011,1,37,0,0
"petrale sole","Oregon","Recreational",2012,1,61,0,0
"petrale sole","Oregon","Recreational",2013,1,159,0,0
"petrale sole","Oregon","Recreational",2014,1,111,0,0
"petrale sole","Oregon","Recreational",2015,1,98,0,0
"petrale sole","Oregon","Recreational",2016,1,268,0,0
"petrale sole","Oregon","Recreational",2017,1,384,0,0
"petrale sole","Oregon","Recreational",2018,1,345,0,0
"petrale sole","Oregon","Recreational",2019,1,409,0,0
"petrale sole","Oregon","Recreational",2020,1,4,0,0
"petrale sole","Oregon","Recreational",2021,1,195,0,0
"petrale sole","Oregon","Recreational",2022,1,216,0,0
"petrale sole","Oregon","Recreational",2023,1,358,0,0
"petrale sole","Washington","Commercial",2000,1,873,823,2
"petrale sole","Washington","Commercial",2001,1,750,736,14
"petrale sole","Washington","Commercial",2002,1,891,697,194
"petrale sole","Washington","Commercial",2003,1,1150,1102,48
"petrale sole","Washington","Commercial",2004,1,1109,1104,5
"petrale sole","Washington","Commercial",2005,1,1176,1168,8
"petrale sole","Washington","Commercial",2006,1,1700,894,6
"petrale sole","Washington","Commercial",2007,1,2142,1099,1
"petrale sole","Washington","Commercial",2008,1,1777,935,5
"petrale sole","Washington","Commercial",2009,1,1128,547,3
"petrale sole","Washington","Commercial",2010,1,656,389,5
"petrale sole","Washington","Commercial",2011,1,1123,643,7
"petrale sole","Washington","Commercial",2012,1,1141,599,1
"petrale sole","Washington","Commercial",2013,1,1908,840,10
"petrale sole","Washington","Commercial",2014,1,1200,549,101
"petrale sole","Washington","Commercial",2015,1,1431,725,4
"petrale sole","Washington","Commercial",2016,1,840,433,7
"petrale sole","Washington","Commercial",2017,1,1620,585,15
"petrale sole","Washington","Commercial",2018,1,1702,744,3
"petrale sole","Washington","Commercial",2019,1,1140,681,57
"petrale sole","Washington","Commercial",2020,1,111,59,0
"petrale sole","Washington","Commercial",2021,1,572,438,2
"petrale sole","Washington","Commercial",2022,1,1053,515,138
"petrale sole","Washington","Commercial",2023,1,1208,0,793
"petrale sole","Washington","NWFSC WCGBT",2003,59,898,185,344
"petrale sole","Washington","NWFSC WCGBT",2004,53,755,198,263
"petrale sole","Washington","NWFSC WCGBT",2005,48,523,95,233
"petrale sole","Washington","NWFSC WCGBT",2006,45,488,118,56
"petrale sole","Washington","NWFSC WCGBT",2007,59,540,111,114
"petrale sole","Washington","NWFSC WCGBT",2008,54,488,162,47
"petrale sole","Washington","NWFSC WCGBT",2009,55,628,137,66
"petrale sole","Washington","NWFSC WCGBT",2010,75,1358,169,165
"petrale sole","Washington","NWFSC WCGBT",2011,72,1676,155,169
"petrale sole","Washington","NWFSC WCGBT",2012,60,1069,139,113
"petrale sole","Washington","NWFSC WCGBT",2013,49,812,210,0
"petrale sole","Washington","NWFSC WCGBT",2014,77,1125,151,143
"petrale sole","Washington","NWFSC WCGBT",2015,83,1093,167,138
"petrale sole","Washington","NWFSC WCGBT",2016,64,919,191,7
"petrale sole","Washington","NWFSC WCGBT",2017,66,891,196,2
"petrale sole","Washington","NWFSC WCGBT",2018,59,774,172,2
"petrale sole","Washington","NWFSC WCGBT",2019,43,543,189,2
"petrale sole","Washington","NWFSC WCGBT",2021,65,913,185,98
"petrale sole","Washington","NWFSC WCGBT",2022,40,546,110,0
"petrale sole","Washington","NWFSC WCGBT",2023,73,1129,0,228
"petrale sole","Washington","Recreational",2015,1,1,0,0
"petrale sole","Washington","Recreational",2017,1,1,0,0
