"","common_name","state","sample_year","positive_sites","sexed_fish","unsexed_fish","lengthed","aged","otoliths","data_type","name"
"3202","shortspine thornyhead","C",2017,0,370,2696,3066,0,0,"commercial fisheries","Shortspine thornyhead"
"3203","shortspine thornyhead","C",2018,0,416,1266,1682,0,0,"commercial fisheries","Shortspine thornyhead"
"3204","shortspine thornyhead","C",2019,0,557,420,977,0,0,"commercial fisheries","Shortspine thornyhead"
"3205","shortspine thornyhead","C",2020,0,196,860,1056,0,0,"commercial fisheries","Shortspine thornyhead"
"3206","shortspine thornyhead","O",1981,0,30,0,30,0,30,"commercial fisheries","Shortspine thornyhead"
"3207","shortspine thornyhead","O",1982,0,150,0,150,0,150,"commercial fisheries","Shortspine thornyhead"
"3208","shortspine thornyhead","O",1990,0,510,0,510,0,510,"commercial fisheries","Shortspine thornyhead"
"3209","shortspine thornyhead","O",1991,0,1059,0,1059,0,1059,"commercial fisheries","Shortspine thornyhead"
"3210","shortspine thornyhead","O",1992,0,1227,0,1227,0,898,"commercial fisheries","Shortspine thornyhead"
"3211","shortspine thornyhead","O",1993,0,281,0,281,0,233,"commercial fisheries","Shortspine thornyhead"
"3212","shortspine thornyhead","O",1994,0,40,0,40,0,0,"commercial fisheries","Shortspine thornyhead"
"3213","shortspine thornyhead","O",1995,0,7,17,24,0,0,"commercial fisheries","Shortspine thornyhead"
"3214","shortspine thornyhead","O",1996,0,375,115,490,0,0,"commercial fisheries","Shortspine thornyhead"
"3215","shortspine thornyhead","O",1997,0,0,2321,2321,0,0,"commercial fisheries","Shortspine thornyhead"
"3216","shortspine thornyhead","O",1998,0,738,15,753,0,690,"commercial fisheries","Shortspine thornyhead"
"3217","shortspine thornyhead","O",1999,0,819,0,819,0,819,"commercial fisheries","Shortspine thornyhead"
"3218","shortspine thornyhead","O",2000,0,659,0,659,0,507,"commercial fisheries","Shortspine thornyhead"
"3219","shortspine thornyhead","O",2001,0,1063,0,1063,0,883,"commercial fisheries","Shortspine thornyhead"
"3220","shortspine thornyhead","O",2002,0,1000,0,1000,0,760,"commercial fisheries","Shortspine thornyhead"
"3221","shortspine thornyhead","O",2003,0,1451,1,1452,0,973,"commercial fisheries","Shortspine thornyhead"
"3222","shortspine thornyhead","O",2004,0,1256,0,1256,0,835,"commercial fisheries","Shortspine thornyhead"
"3223","shortspine thornyhead","O",2005,0,1229,41,1270,0,940,"commercial fisheries","Shortspine thornyhead"
"3224","shortspine thornyhead","O",2006,0,1466,9,1475,0,1146,"commercial fisheries","Shortspine thornyhead"
"3225","shortspine thornyhead","O",2007,0,1876,14,1890,0,1410,"commercial fisheries","Shortspine thornyhead"
"3226","shortspine thornyhead","O",2008,0,2409,28,2437,0,1867,"commercial fisheries","Shortspine thornyhead"
"3227","shortspine thornyhead","O",2009,0,2031,13,2044,0,1624,"commercial fisheries","Shortspine thornyhead"
"3228","shortspine thornyhead","O",2010,0,2416,32,2448,0,1848,"commercial fisheries","Shortspine thornyhead"
"3229","shortspine thornyhead","O",2011,0,1758,8,1766,0,1555,"commercial fisheries","Shortspine thornyhead"
"3230","shortspine thornyhead","O",2012,0,1797,6,1803,0,1547,"commercial fisheries","Shortspine thornyhead"
"3231","shortspine thornyhead","O",2013,0,1899,63,1962,0,1537,"commercial fisheries","Shortspine thornyhead"
"3232","shortspine thornyhead","O",2014,0,1604,79,1683,0,1285,"commercial fisheries","Shortspine thornyhead"
"3233","shortspine thornyhead","O",2015,0,1569,46,1615,0,1328,"commercial fisheries","Shortspine thornyhead"
"3234","shortspine thornyhead","O",2016,0,1508,23,1531,0,1095,"commercial fisheries","Shortspine thornyhead"
"3235","shortspine thornyhead","O",2017,0,1598,53,1651,0,1377,"commercial fisheries","Shortspine thornyhead"
"3236","shortspine thornyhead","O",2018,0,1496,26,1522,0,1167,"commercial fisheries","Shortspine thornyhead"
"3237","shortspine thornyhead","O",2019,0,1346,19,1364,0,1010,"commercial fisheries","Shortspine thornyhead"
"3238","shortspine thornyhead","O",2020,0,933,14,947,0,616,"commercial fisheries","Shortspine thornyhead"
"3239","shortspine thornyhead","W",1996,0,0,7,7,0,0,"commercial fisheries","Shortspine thornyhead"
"3240","shortspine thornyhead","W",1997,0,0,1,1,0,0,"commercial fisheries","Shortspine thornyhead"
"3241","shortspine thornyhead","W",1998,0,2,2,4,0,0,"commercial fisheries","Shortspine thornyhead"
"3242","shortspine thornyhead","W",2000,0,1,3,4,0,0,"commercial fisheries","Shortspine thornyhead"
"3243","shortspine thornyhead","W",2001,0,409,190,599,0,0,"commercial fisheries","Shortspine thornyhead"
"3244","shortspine thornyhead","W",2002,0,1266,57,1323,0,0,"commercial fisheries","Shortspine thornyhead"
"3245","shortspine thornyhead","W",2003,0,955,24,979,0,0,"commercial fisheries","Shortspine thornyhead"
"3246","shortspine thornyhead","W",2004,0,193,61,254,0,0,"commercial fisheries","Shortspine thornyhead"
"3247","shortspine thornyhead","W",2005,0,377,2,379,0,0,"commercial fisheries","Shortspine thornyhead"
"3248","shortspine thornyhead","W",2006,0,100,0,100,0,0,"commercial fisheries","Shortspine thornyhead"
"3249","shortspine thornyhead","W",2007,0,696,11,707,0,0,"commercial fisheries","Shortspine thornyhead"
"3250","shortspine thornyhead","W",2008,0,328,149,475,0,0,"commercial fisheries","Shortspine thornyhead"
"3251","shortspine thornyhead","W",2009,0,915,25,940,0,0,"commercial fisheries","Shortspine thornyhead"
"3252","shortspine thornyhead","W",2010,0,875,17,892,0,0,"commercial fisheries","Shortspine thornyhead"
"3253","shortspine thornyhead","W",2011,0,947,183,1130,0,0,"commercial fisheries","Shortspine thornyhead"
"3254","shortspine thornyhead","W",2012,0,765,232,997,0,0,"commercial fisheries","Shortspine thornyhead"
"3255","shortspine thornyhead","W",2013,0,618,372,990,0,0,"commercial fisheries","Shortspine thornyhead"
"3256","shortspine thornyhead","W",2014,0,325,714,1039,0,0,"commercial fisheries","Shortspine thornyhead"
"3257","shortspine thornyhead","W",2015,0,482,329,811,0,0,"commercial fisheries","Shortspine thornyhead"
"3258","shortspine thornyhead","W",2016,0,67,1060,1127,0,0,"commercial fisheries","Shortspine thornyhead"
"3259","shortspine thornyhead","W",2017,0,918,598,1516,0,0,"commercial fisheries","Shortspine thornyhead"
"3260","shortspine thornyhead","W",2018,0,522,661,1183,0,0,"commercial fisheries","Shortspine thornyhead"
"3261","shortspine thornyhead","W",2019,0,416,1224,1640,0,0,"commercial fisheries","Shortspine thornyhead"
"3262","shortspine thornyhead","W",2020,0,29,512,541,0,0,"commercial fisheries","Shortspine thornyhead"
"3263","silvergray rockfish","C",1984,0,3,2,5,0,3,"commercial fisheries","Silvergray rockfish"
"3264","silvergray rockfish","C",1985,0,7,1,8,0,7,"commercial fisheries","Silvergray rockfish"
"3265","silvergray rockfish","C",1986,0,4,0,4,0,1,"commercial fisheries","Silvergray rockfish"
"3266","silvergray rockfish","C",1987,0,1,0,1,0,0,"commercial fisheries","Silvergray rockfish"
"3267","silvergray rockfish","C",1988,0,2,0,2,0,0,"commercial fisheries","Silvergray rockfish"
"3268","silvergray rockfish","C",1989,0,2,0,2,0,0,"commercial fisheries","Silvergray rockfish"
"3269","silvergray rockfish","C",1990,0,2,0,2,0,0,"commercial fisheries","Silvergray rockfish"
"3270","silvergray rockfish","C",1992,0,1,7,8,0,0,"commercial fisheries","Silvergray rockfish"
"3271","silvergray rockfish","C",1993,0,5,4,9,0,0,"commercial fisheries","Silvergray rockfish"
"3272","silvergray rockfish","C",1994,0,4,1,5,0,0,"commercial fisheries","Silvergray rockfish"
"3273","silvergray rockfish","C",1995,0,0,1,1,0,0,"commercial fisheries","Silvergray rockfish"
"3274","silvergray rockfish","C",1996,0,0,1,1,0,0,"commercial fisheries","Silvergray rockfish"
"3275","silvergray rockfish","C",1997,0,1,0,1,0,0,"commercial fisheries","Silvergray rockfish"
"3276","silvergray rockfish","C",1999,0,4,0,4,0,0,"commercial fisheries","Silvergray rockfish"
"3277","silvergray rockfish","C",2000,0,3,1,4,0,0,"commercial fisheries","Silvergray rockfish"
"3278","silvergray rockfish","C",2007,0,1,1,2,0,1,"commercial fisheries","Silvergray rockfish"
"3279","silvergray rockfish","C",2009,0,1,0,1,0,1,"commercial fisheries","Silvergray rockfish"
"3280","silvergray rockfish","C",2011,0,1,0,1,0,0,"commercial fisheries","Silvergray rockfish"
"3281","silvergray rockfish","C",2013,0,1,0,1,0,0,"commercial fisheries","Silvergray rockfish"
"3282","silvergray rockfish","C",2016,0,1,3,4,0,4,"commercial fisheries","Silvergray rockfish"
"3283","silvergray rockfish","C",2017,0,0,1,1,0,0,"commercial fisheries","Silvergray rockfish"
"3284","silvergray rockfish","C",2018,0,1,0,1,0,0,"commercial fisheries","Silvergray rockfish"
"3285","silvergray rockfish","C",2020,0,2,0,2,0,0,"commercial fisheries","Silvergray rockfish"
"3286","silvergray rockfish","O",1990,0,100,0,100,0,100,"commercial fisheries","Silvergray rockfish"
"3287","silvergray rockfish","O",1998,0,44,0,44,0,0,"commercial fisheries","Silvergray rockfish"
"3288","silvergray rockfish","O",1999,0,27,0,27,0,0,"commercial fisheries","Silvergray rockfish"
"3289","silvergray rockfish","O",2000,0,14,0,14,0,14,"commercial fisheries","Silvergray rockfish"
"3290","silvergray rockfish","O",2001,0,1,0,1,0,0,"commercial fisheries","Silvergray rockfish"
"3291","silvergray rockfish","O",2002,0,40,0,40,0,0,"commercial fisheries","Silvergray rockfish"
"3292","silvergray rockfish","O",2003,0,6,0,6,0,6,"commercial fisheries","Silvergray rockfish"
"3293","silvergray rockfish","O",2004,0,1,0,1,0,0,"commercial fisheries","Silvergray rockfish"
"3294","silvergray rockfish","O",2005,0,34,0,34,0,34,"commercial fisheries","Silvergray rockfish"
"3295","silvergray rockfish","O",2007,0,9,0,9,0,9,"commercial fisheries","Silvergray rockfish"
"3296","silvergray rockfish","O",2008,0,108,0,108,0,108,"commercial fisheries","Silvergray rockfish"
"3297","silvergray rockfish","O",2009,0,70,0,70,0,70,"commercial fisheries","Silvergray rockfish"
"3298","silvergray rockfish","O",2010,0,31,0,31,0,31,"commercial fisheries","Silvergray rockfish"
"3299","silvergray rockfish","O",2011,0,81,0,81,0,81,"commercial fisheries","Silvergray rockfish"
"3300","silvergray rockfish","O",2012,0,106,0,106,0,106,"commercial fisheries","Silvergray rockfish"
"3301","silvergray rockfish","O",2013,0,119,0,119,0,118,"commercial fisheries","Silvergray rockfish"
"3302","silvergray rockfish","O",2014,0,107,0,107,0,104,"commercial fisheries","Silvergray rockfish"
"3303","silvergray rockfish","O",2015,0,37,0,37,0,37,"commercial fisheries","Silvergray rockfish"
"3304","silvergray rockfish","O",2016,0,172,0,172,0,172,"commercial fisheries","Silvergray rockfish"
"3305","silvergray rockfish","O",2017,0,222,0,222,0,222,"commercial fisheries","Silvergray rockfish"
"3306","silvergray rockfish","O",2018,0,357,0,357,0,357,"commercial fisheries","Silvergray rockfish"
"3307","silvergray rockfish","O",2019,0,339,0,339,0,333,"commercial fisheries","Silvergray rockfish"
"3308","silvergray rockfish","O",2020,0,280,0,280,0,270,"commercial fisheries","Silvergray rockfish"
"3309","silvergray rockfish","W",1980,0,552,1,553,0,95,"commercial fisheries","Silvergray rockfish"
"3310","silvergray rockfish","W",1981,0,700,0,700,0,0,"commercial fisheries","Silvergray rockfish"
"3311","silvergray rockfish","W",1982,0,100,0,100,0,0,"commercial fisheries","Silvergray rockfish"
"3312","silvergray rockfish","W",1996,0,0,508,508,0,0,"commercial fisheries","Silvergray rockfish"
"3313","silvergray rockfish","W",1997,0,0,691,691,0,0,"commercial fisheries","Silvergray rockfish"
"3314","silvergray rockfish","W",1998,0,478,72,550,0,0,"commercial fisheries","Silvergray rockfish"
"3315","silvergray rockfish","W",1999,0,273,21,294,0,0,"commercial fisheries","Silvergray rockfish"
"3316","silvergray rockfish","W",2000,0,6,3,9,0,0,"commercial fisheries","Silvergray rockfish"
"3317","silvergray rockfish","W",2001,0,16,12,28,0,0,"commercial fisheries","Silvergray rockfish"
"3318","silvergray rockfish","W",2002,0,76,0,76,0,0,"commercial fisheries","Silvergray rockfish"
"3319","silvergray rockfish","W",2003,0,95,0,95,0,0,"commercial fisheries","Silvergray rockfish"
"3320","silvergray rockfish","W",2004,0,9,0,9,0,0,"commercial fisheries","Silvergray rockfish"
"3321","silvergray rockfish","W",2005,0,2,0,2,0,0,"commercial fisheries","Silvergray rockfish"
"3322","silvergray rockfish","W",2006,0,42,0,42,0,0,"commercial fisheries","Silvergray rockfish"
"3323","silvergray rockfish","W",2007,0,3,0,3,0,0,"commercial fisheries","Silvergray rockfish"
"3324","silvergray rockfish","W",2008,0,10,0,10,0,0,"commercial fisheries","Silvergray rockfish"
"3325","silvergray rockfish","W",2009,0,8,0,8,0,0,"commercial fisheries","Silvergray rockfish"
"3326","silvergray rockfish","W",2011,0,23,0,23,0,0,"commercial fisheries","Silvergray rockfish"
"3327","silvergray rockfish","W",2012,0,12,0,12,0,0,"commercial fisheries","Silvergray rockfish"
"3328","silvergray rockfish","W",2013,0,106,1,107,0,0,"commercial fisheries","Silvergray rockfish"
"3329","silvergray rockfish","W",2014,0,44,1,45,0,0,"commercial fisheries","Silvergray rockfish"
"3330","silvergray rockfish","W",2015,0,3,0,3,0,0,"commercial fisheries","Silvergray rockfish"
"3331","silvergray rockfish","W",2016,0,24,0,24,0,0,"commercial fisheries","Silvergray rockfish"
"3332","silvergray rockfish","W",2017,0,158,0,158,0,0,"commercial fisheries","Silvergray rockfish"
"3333","silvergray rockfish","W",2018,0,123,0,123,0,0,"commercial fisheries","Silvergray rockfish"
"3334","silvergray rockfish","W",2019,0,291,0,291,0,0,"commercial fisheries","Silvergray rockfish"
"3335","silvergray rockfish","W",2020,0,37,0,37,0,0,"commercial fisheries","Silvergray rockfish"
"3336","speckled rockfish","C",1980,0,0,5,5,0,0,"commercial fisheries","Speckled rockfish"
"3337","speckled rockfish","C",1981,0,5,21,26,0,12,"commercial fisheries","Speckled rockfish"
"3338","speckled rockfish","C",1982,0,18,15,33,0,7,"commercial fisheries","Speckled rockfish"
"3339","speckled rockfish","C",1983,0,33,54,87,0,33,"commercial fisheries","Speckled rockfish"
"3340","speckled rockfish","C",1984,0,15,28,43,0,16,"commercial fisheries","Speckled rockfish"
"3341","speckled rockfish","C",1985,0,74,153,227,0,98,"commercial fisheries","Speckled rockfish"
"3342","speckled rockfish","C",1986,0,128,8,136,0,46,"commercial fisheries","Speckled rockfish"
"3343","speckled rockfish","C",1987,0,88,13,101,0,2,"commercial fisheries","Speckled rockfish"
"3344","speckled rockfish","C",1988,0,22,17,39,0,0,"commercial fisheries","Speckled rockfish"
"3345","speckled rockfish","C",1989,0,127,76,203,0,0,"commercial fisheries","Speckled rockfish"
"3346","speckled rockfish","C",1990,0,21,6,27,0,0,"commercial fisheries","Speckled rockfish"
"3347","speckled rockfish","C",1991,0,51,10,61,0,12,"commercial fisheries","Speckled rockfish"
"3348","speckled rockfish","C",1992,0,10,205,215,0,4,"commercial fisheries","Speckled rockfish"
"3349","speckled rockfish","C",1993,0,19,96,115,0,2,"commercial fisheries","Speckled rockfish"
"3350","speckled rockfish","C",1994,0,30,211,241,0,0,"commercial fisheries","Speckled rockfish"
"3351","speckled rockfish","C",1995,0,41,57,98,0,0,"commercial fisheries","Speckled rockfish"
"3352","speckled rockfish","C",1996,0,48,184,232,0,0,"commercial fisheries","Speckled rockfish"
"3353","speckled rockfish","C",1997,0,109,198,307,0,0,"commercial fisheries","Speckled rockfish"
"3354","speckled rockfish","C",1998,0,9,423,432,0,0,"commercial fisheries","Speckled rockfish"
"3355","speckled rockfish","C",1999,0,1,17,18,0,0,"commercial fisheries","Speckled rockfish"
"3356","speckled rockfish","C",2000,0,7,0,7,0,0,"commercial fisheries","Speckled rockfish"
"3357","speckled rockfish","C",2001,0,1,0,1,0,0,"commercial fisheries","Speckled rockfish"
"3358","speckled rockfish","C",2004,0,1,0,1,0,1,"commercial fisheries","Speckled rockfish"
"3359","speckled rockfish","C",2006,0,1,2,3,0,1,"commercial fisheries","Speckled rockfish"
"3360","speckled rockfish","C",2007,0,1,1,2,0,0,"commercial fisheries","Speckled rockfish"
"3361","speckled rockfish","C",2008,0,0,25,25,0,0,"commercial fisheries","Speckled rockfish"
"3362","speckled rockfish","C",2009,0,0,32,32,0,0,"commercial fisheries","Speckled rockfish"
"3363","speckled rockfish","C",2010,0,0,170,170,0,0,"commercial fisheries","Speckled rockfish"
"3364","speckled rockfish","C",2012,0,0,1,1,0,0,"commercial fisheries","Speckled rockfish"
"3365","speckled rockfish","C",2014,0,0,6,6,0,0,"commercial fisheries","Speckled rockfish"
"3366","speckled rockfish","C",2015,0,1,14,15,0,1,"commercial fisheries","Speckled rockfish"
"3367","speckled rockfish","C",2016,0,0,32,32,0,0,"commercial fisheries","Speckled rockfish"
"3368","speckled rockfish","C",2017,0,0,15,15,0,0,"commercial fisheries","Speckled rockfish"
"3369","speckled rockfish","C",2018,0,0,30,30,0,0,"commercial fisheries","Speckled rockfish"
"3370","speckled rockfish","C",2019,0,0,15,15,0,0,"commercial fisheries","Speckled rockfish"
"3371","speckled rockfish","C",2020,0,0,2,2,0,0,"commercial fisheries","Speckled rockfish"
"3372","spiny dogfish","C",2009,0,176,0,176,0,0,"commercial fisheries","Pacific spiny dogfish"
"3373","spiny dogfish","C",2011,0,1,0,1,0,0,"commercial fisheries","Pacific spiny dogfish"
"3374","spiny dogfish","C",2012,0,3,0,3,0,0,"commercial fisheries","Pacific spiny dogfish"
"3375","spiny dogfish","C",2014,0,97,0,97,0,0,"commercial fisheries","Pacific spiny dogfish"
"3376","spiny dogfish","C",2015,0,2,30,32,0,0,"commercial fisheries","Pacific spiny dogfish"
"3377","spiny dogfish","C",2017,0,3,0,3,0,0,"commercial fisheries","Pacific spiny dogfish"
"3378","spiny dogfish","C",2018,0,17,0,17,0,0,"commercial fisheries","Pacific spiny dogfish"
"3379","spiny dogfish","C",2020,0,1,0,1,0,0,"commercial fisheries","Pacific spiny dogfish"
"3380","spiny dogfish","O",2008,0,4,0,4,0,4,"commercial fisheries","Pacific spiny dogfish"
"3381","spiny dogfish","O",2009,0,6,0,6,0,6,"commercial fisheries","Pacific spiny dogfish"
"3382","spiny dogfish","O",2010,0,113,0,113,0,50,"commercial fisheries","Pacific spiny dogfish"
"3383","spiny dogfish","O",2011,0,113,0,113,0,30,"commercial fisheries","Pacific spiny dogfish"
"3384","spiny dogfish","O",2012,0,143,0,143,0,30,"commercial fisheries","Pacific spiny dogfish"
"3385","spiny dogfish","O",2013,0,96,0,96,0,0,"commercial fisheries","Pacific spiny dogfish"
"3386","spiny dogfish","O",2014,0,194,0,194,0,0,"commercial fisheries","Pacific spiny dogfish"
"3387","spiny dogfish","O",2015,0,377,0,377,0,0,"commercial fisheries","Pacific spiny dogfish"
"3388","spiny dogfish","O",2016,0,501,0,501,0,0,"commercial fisheries","Pacific spiny dogfish"
"3389","spiny dogfish","O",2017,0,283,0,283,0,1,"commercial fisheries","Pacific spiny dogfish"
"3390","spiny dogfish","O",2018,0,285,0,285,0,21,"commercial fisheries","Pacific spiny dogfish"
"3391","spiny dogfish","O",2019,0,266,0,266,0,10,"commercial fisheries","Pacific spiny dogfish"
"3392","spiny dogfish","O",2020,0,465,0,465,0,307,"commercial fisheries","Pacific spiny dogfish"
"3393","spiny dogfish","W",1980,0,200,0,200,0,0,"commercial fisheries","Pacific spiny dogfish"
"3394","spiny dogfish","W",1981,0,532,0,532,0,0,"commercial fisheries","Pacific spiny dogfish"
"3395","spiny dogfish","W",1991,0,181,0,181,0,0,"commercial fisheries","Pacific spiny dogfish"
"3396","spiny dogfish","W",2003,0,125,0,125,0,0,"commercial fisheries","Pacific spiny dogfish"
"3397","spiny dogfish","W",2004,0,93,1,94,0,0,"commercial fisheries","Pacific spiny dogfish"
"3398","spiny dogfish","W",2005,0,388,0,388,188,0,"commercial fisheries","Pacific spiny dogfish"
"3399","spiny dogfish","W",2006,0,1701,91,1792,220,0,"commercial fisheries","Pacific spiny dogfish"
"3400","spiny dogfish","W",2007,0,3210,35,3243,1154,0,"commercial fisheries","Pacific spiny dogfish"
"3401","spiny dogfish","W",2008,0,1809,3,1809,824,0,"commercial fisheries","Pacific spiny dogfish"
"3402","spiny dogfish","W",2009,0,800,0,800,399,0,"commercial fisheries","Pacific spiny dogfish"
"3403","spiny dogfish","W",2010,0,649,0,649,171,0,"commercial fisheries","Pacific spiny dogfish"
"3404","spiny dogfish","W",2011,0,748,1,749,0,0,"commercial fisheries","Pacific spiny dogfish"
"3405","spiny dogfish","W",2012,0,280,0,280,0,0,"commercial fisheries","Pacific spiny dogfish"
"3406","spiny dogfish","W",2013,0,419,0,419,0,0,"commercial fisheries","Pacific spiny dogfish"
"3407","spiny dogfish","W",2014,0,399,26,425,0,0,"commercial fisheries","Pacific spiny dogfish"
"3408","spiny dogfish","W",2015,0,674,0,674,0,0,"commercial fisheries","Pacific spiny dogfish"
"3409","spiny dogfish","W",2016,0,208,0,208,0,0,"commercial fisheries","Pacific spiny dogfish"
"3410","spiny dogfish","W",2017,0,200,0,200,0,0,"commercial fisheries","Pacific spiny dogfish"
"3411","spiny dogfish","W",2018,0,237,1,238,0,0,"commercial fisheries","Pacific spiny dogfish"
"3412","spiny dogfish","W",2019,0,75,0,75,0,0,"commercial fisheries","Pacific spiny dogfish"
"3413","spiny dogfish","W",2020,0,25,0,25,0,0,"commercial fisheries","Pacific spiny dogfish"
"3414","splitnose rockfish","C",1980,0,338,6,344,114,184,"commercial fisheries","Splitnose rockfish"
"3415","splitnose rockfish","C",1981,0,457,2,459,92,364,"commercial fisheries","Splitnose rockfish"
"3416","splitnose rockfish","C",1982,0,530,6,534,0,368,"commercial fisheries","Splitnose rockfish"
"3417","splitnose rockfish","C",1983,0,2114,25,2137,460,2061,"commercial fisheries","Splitnose rockfish"
"3418","splitnose rockfish","C",1984,0,3631,42,3672,502,3574,"commercial fisheries","Splitnose rockfish"
"3419","splitnose rockfish","C",1985,0,4017,366,4383,475,3204,"commercial fisheries","Splitnose rockfish"
"3420","splitnose rockfish","C",1986,0,2375,38,2413,0,335,"commercial fisheries","Splitnose rockfish"
"3421","splitnose rockfish","C",1987,0,1605,95,1700,0,3,"commercial fisheries","Splitnose rockfish"
"3422","splitnose rockfish","C",1988,0,602,21,623,0,4,"commercial fisheries","Splitnose rockfish"
"3423","splitnose rockfish","C",1989,0,536,92,628,1,0,"commercial fisheries","Splitnose rockfish"
"3424","splitnose rockfish","C",1990,0,651,210,861,0,0,"commercial fisheries","Splitnose rockfish"
"3425","splitnose rockfish","C",1991,0,477,151,628,0,0,"commercial fisheries","Splitnose rockfish"
"3426","splitnose rockfish","C",1992,0,373,782,1155,0,0,"commercial fisheries","Splitnose rockfish"
"3427","splitnose rockfish","C",1993,0,1575,551,2126,0,0,"commercial fisheries","Splitnose rockfish"
"3428","splitnose rockfish","C",1994,0,1051,495,1546,0,0,"commercial fisheries","Splitnose rockfish"
"3429","splitnose rockfish","C",1995,0,850,676,1526,0,0,"commercial fisheries","Splitnose rockfish"
"3430","splitnose rockfish","C",1996,0,929,687,1616,0,0,"commercial fisheries","Splitnose rockfish"
"3431","splitnose rockfish","C",1997,0,1365,469,1834,0,0,"commercial fisheries","Splitnose rockfish"
"3432","splitnose rockfish","C",1998,0,2257,864,3121,0,145,"commercial fisheries","Splitnose rockfish"
"3433","splitnose rockfish","C",1999,0,1148,260,1408,0,0,"commercial fisheries","Splitnose rockfish"
"3434","splitnose rockfish","C",2000,0,563,326,889,0,38,"commercial fisheries","Splitnose rockfish"
"3435","splitnose rockfish","C",2001,0,802,656,1299,0,37,"commercial fisheries","Splitnose rockfish"
"3436","splitnose rockfish","C",2002,0,1156,561,1679,0,191,"commercial fisheries","Splitnose rockfish"
"3437","splitnose rockfish","C",2003,0,1085,393,1462,0,407,"commercial fisheries","Splitnose rockfish"
"3438","splitnose rockfish","C",2004,0,831,638,1142,0,331,"commercial fisheries","Splitnose rockfish"
"3439","splitnose rockfish","C",2005,0,470,420,885,0,339,"commercial fisheries","Splitnose rockfish"
"3440","splitnose rockfish","C",2006,0,590,409,999,0,404,"commercial fisheries","Splitnose rockfish"
"3441","splitnose rockfish","C",2007,0,702,447,1147,0,262,"commercial fisheries","Splitnose rockfish"
"3442","splitnose rockfish","C",2008,0,850,641,1440,0,318,"commercial fisheries","Splitnose rockfish"
"3443","splitnose rockfish","C",2009,0,477,702,1178,0,106,"commercial fisheries","Splitnose rockfish"
"3444","splitnose rockfish","C",2010,0,292,708,999,0,33,"commercial fisheries","Splitnose rockfish"
"3445","splitnose rockfish","C",2011,0,60,393,436,0,48,"commercial fisheries","Splitnose rockfish"
"3446","splitnose rockfish","C",2012,0,121,589,655,0,93,"commercial fisheries","Splitnose rockfish"
"3447","splitnose rockfish","C",2013,0,208,684,373,0,203,"commercial fisheries","Splitnose rockfish"
"3448","splitnose rockfish","C",2014,0,73,825,340,0,21,"commercial fisheries","Splitnose rockfish"
"3449","splitnose rockfish","C",2015,0,183,676,475,0,153,"commercial fisheries","Splitnose rockfish"
"3450","splitnose rockfish","C",2016,0,221,497,463,0,70,"commercial fisheries","Splitnose rockfish"
"3451","splitnose rockfish","C",2017,0,383,154,396,0,93,"commercial fisheries","Splitnose rockfish"
"3452","splitnose rockfish","C",2018,0,119,319,389,0,0,"commercial fisheries","Splitnose rockfish"
"3453","splitnose rockfish","C",2019,0,90,27,117,0,0,"commercial fisheries","Splitnose rockfish"
"3454","splitnose rockfish","C",2020,0,262,123,310,0,0,"commercial fisheries","Splitnose rockfish"
"3455","splitnose rockfish","O",1995,0,63,0,63,0,0,"commercial fisheries","Splitnose rockfish"
"3456","splitnose rockfish","O",1996,0,380,0,380,0,0,"commercial fisheries","Splitnose rockfish"
"3457","splitnose rockfish","O",1997,0,65,0,65,0,0,"commercial fisheries","Splitnose rockfish"
"3458","splitnose rockfish","O",1998,0,100,0,100,0,0,"commercial fisheries","Splitnose rockfish"
"3459","splitnose rockfish","O",2001,0,84,0,84,0,84,"commercial fisheries","Splitnose rockfish"
"3460","splitnose rockfish","O",2002,0,7,0,7,0,0,"commercial fisheries","Splitnose rockfish"
"3461","splitnose rockfish","O",2003,0,141,0,141,0,134,"commercial fisheries","Splitnose rockfish"
"3462","splitnose rockfish","O",2004,0,286,0,286,0,275,"commercial fisheries","Splitnose rockfish"
"3463","splitnose rockfish","O",2005,0,265,0,265,0,258,"commercial fisheries","Splitnose rockfish"
"3464","splitnose rockfish","O",2006,0,190,0,190,0,190,"commercial fisheries","Splitnose rockfish"
"3465","splitnose rockfish","O",2007,0,703,0,703,0,665,"commercial fisheries","Splitnose rockfish"
"3466","splitnose rockfish","O",2008,0,335,0,335,0,333,"commercial fisheries","Splitnose rockfish"
"3467","splitnose rockfish","O",2009,0,431,0,431,0,431,"commercial fisheries","Splitnose rockfish"
"3468","splitnose rockfish","O",2010,0,516,0,515,0,485,"commercial fisheries","Splitnose rockfish"
"3469","splitnose rockfish","O",2011,0,530,0,530,0,528,"commercial fisheries","Splitnose rockfish"
"3470","splitnose rockfish","O",2012,0,668,0,668,0,626,"commercial fisheries","Splitnose rockfish"
"3471","splitnose rockfish","O",2013,0,1045,0,1045,0,1040,"commercial fisheries","Splitnose rockfish"
"3472","splitnose rockfish","O",2014,0,1147,1,1148,0,1148,"commercial fisheries","Splitnose rockfish"
"3473","splitnose rockfish","O",2015,0,1188,0,1188,0,1128,"commercial fisheries","Splitnose rockfish"
"3474","splitnose rockfish","O",2016,0,662,0,662,0,662,"commercial fisheries","Splitnose rockfish"
"3475","splitnose rockfish","O",2017,0,863,0,863,0,863,"commercial fisheries","Splitnose rockfish"
