"common_name","year","length_ca","length_or","length_wa","age_ca","age_or","age_wa"
"honeycomb_rockfish","1988","0","0","0","0","0","0"
"honeycomb_rockfish","1989","0","0","0","0","0","0"
"honeycomb_rockfish","1990","0","0","0","0","0","0"
"honeycomb_rockfish","1991","0","0","0","0","0","0"
"honeycomb_rockfish","1992","0","0","0","0","0","0"
"honeycomb_rockfish","1993","0","0","0","0","0","0"
"honeycomb_rockfish","1994","3","0","0","0","0","0"
"honeycomb_rockfish","1995","0","0","0","0","0","0"
"honeycomb_rockfish","1996","0","0","0","0","0","0"
"honeycomb_rockfish","1997","0","0","0","0","0","0"
"honeycomb_rockfish","1998","0","0","0","0","0","0"
"honeycomb_rockfish","1999","0","0","0","0","0","0"
"honeycomb_rockfish","2000","22","0","0","0","0","0"
"honeycomb_rockfish","2001","0","0","0","0","0","0"
"honeycomb_rockfish","2002","2","0","0","0","0","0"
"honeycomb_rockfish","2003","0","0","0","0","0","0"
"honeycomb_rockfish","2004","0","0","0","0","0","0"
"honeycomb_rockfish","2005","0","0","0","0","0","0"
"honeycomb_rockfish","2006","0","0","0","0","0","0"
"honeycomb_rockfish","2007","0","0","0","0","0","0"
"honeycomb_rockfish","2008","5","0","0","0","0","0"
"honeycomb_rockfish","2009","1","0","0","0","0","0"
"honeycomb_rockfish","2010","0","0","0","0","0","0"
"honeycomb_rockfish","2011","35","0","0","0","0","0"
"honeycomb_rockfish","2012","2","0","0","0","0","0"
"honeycomb_rockfish","2013","0","0","0","0","0","0"
"honeycomb_rockfish","2014","0","0","0","0","0","0"
"honeycomb_rockfish","2015","0","0","0","0","0","0"
"honeycomb_rockfish","2016","11","0","0","0","0","0"
"honeycomb_rockfish","2017","0","0","0","0","0","0"
"honeycomb_rockfish","2018","2","0","0","0","0","0"
"honeycomb_rockfish","2019","0","0","0","0","0","0"
"honeycomb_rockfish","2020","6","0","0","0","0","0"
"kelp_greenling","1980","0","0","0","0","0","0"
"kelp_greenling","1981","0","0","0","0","0","0"
"kelp_greenling","1982","0","0","0","0","0","0"
"kelp_greenling","1983","0","0","0","0","0","0"
"kelp_greenling","1984","0","0","0","0","0","0"
"kelp_greenling","1985","0","0","0","0","0","0"
"kelp_greenling","1986","0","0","0","0","0","0"
"kelp_greenling","1987","0","0","0","0","0","0"
"kelp_greenling","1988","0","0","0","0","0","0"
"kelp_greenling","1989","0","0","0","0","0","0"
"kelp_greenling","1990","0","0","0","0","0","0"
"kelp_greenling","1991","0","0","0","0","0","0"
"kelp_greenling","1992","9","0","0","0","0","0"
"kelp_greenling","1993","24","0","0","0","0","0"
"kelp_greenling","1994","18","0","0","0","0","0"
"kelp_greenling","1995","90","0","0","0","0","0"
"kelp_greenling","1996","266","0","0","0","0","0"
"kelp_greenling","1997","346","0","0","0","0","0"
"kelp_greenling","1998","148","165","0","0","0","0"
"kelp_greenling","1999","1018","192","0","0","0","0"
"kelp_greenling","2000","1234","1442","0","0","0","0"
"kelp_greenling","2001","566","2898","0","0","0","0"
"kelp_greenling","2002","172","3868","0","0","0","0"
"kelp_greenling","2003","41","1695","0","0","20","0"
"kelp_greenling","2004","65","2561","0","0","2","0"
"kelp_greenling","2005","84","1638","0","0","0","0"
"kelp_greenling","2006","35","1993","0","0","0","0"
"kelp_greenling","2007","94","2068","0","0","10","0"
"kelp_greenling","2008","47","1539","0","0","4","0"
"kelp_greenling","2009","60","1146","0","0","20","0"
"kelp_greenling","2010","71","1828","0","0","29","0"
"kelp_greenling","2011","52","2546","0","0","56","0"
"kelp_greenling","2012","47","1597","0","0","84","0"
"kelp_greenling","2013","38","2382","0","0","57","0"
"kelp_greenling","2014","17","1904","0","0","0","0"
"kelp_greenling","2015","69","1463","0","0","0","0"
"kelp_greenling","2016","119","1242","0","0","0","0"
"kelp_greenling","2017","72","977","0","0","0","0"
"kelp_greenling","2018","30","1239","1","0","0","0"
"kelp_greenling","2019","39","899","0","0","0","0"
"kelp_greenling","2020","34","606","0","0","0","0"
"kelp_rockfish","1980","0","0","0","0","0","0"
"kelp_rockfish","1981","0","0","0","0","0","0"
"kelp_rockfish","1982","0","0","0","0","0","0"
"kelp_rockfish","1983","0","0","0","0","0","0"
"kelp_rockfish","1984","0","0","0","0","0","0"
"kelp_rockfish","1985","0","0","0","0","0","0"
"kelp_rockfish","1986","0","0","0","0","0","0"
"kelp_rockfish","1987","19","0","0","0","0","0"
"kelp_rockfish","1988","0","0","0","0","0","0"
"kelp_rockfish","1989","0","0","0","0","0","0"
"kelp_rockfish","1990","0","0","0","0","0","0"
"kelp_rockfish","1991","0","0","0","0","0","0"
"kelp_rockfish","1992","28","0","0","0","0","0"
"kelp_rockfish","1993","148","0","0","0","0","0"
"kelp_rockfish","1994","92","0","0","0","0","0"
"kelp_rockfish","1995","114","0","0","0","0","0"
"kelp_rockfish","1996","95","0","0","0","0","0"
"kelp_rockfish","1997","66","0","0","0","0","0"
"kelp_rockfish","1998","140","0","0","0","0","0"
"kelp_rockfish","1999","150","0","0","0","0","0"
"kelp_rockfish","2000","74","0","0","0","0","0"
"kelp_rockfish","2001","17","0","0","0","0","0"
"kelp_rockfish","2002","13","0","0","0","0","0"
"kelp_rockfish","2003","47","0","0","0","0","0"
"kelp_rockfish","2004","5","0","0","0","0","0"
"kelp_rockfish","2005","3","0","0","0","0","0"
"kelp_rockfish","2006","4","0","0","0","0","0"
"kelp_rockfish","2007","22","0","0","0","0","0"
"kelp_rockfish","2008","1","0","0","0","0","0"
"kelp_rockfish","2009","30","0","0","0","0","0"
"kelp_rockfish","2010","44","0","0","0","0","0"
"kelp_rockfish","2011","26","0","0","0","0","0"
"kelp_rockfish","2012","2","0","0","0","0","0"
"kelp_rockfish","2013","23","0","0","0","0","0"
"kelp_rockfish","2014","3","0","0","0","0","0"
"kelp_rockfish","2015","47","0","0","0","0","0"
"kelp_rockfish","2016","85","0","0","0","0","0"
"kelp_rockfish","2017","85","0","0","0","0","0"
"kelp_rockfish","2018","82","0","0","0","0","0"
"kelp_rockfish","2019","19","0","0","0","0","0"
"kelp_rockfish","2020","53","0","0","0","0","0"
"lingcod","1980","1616","0","2299","0","0","1963"
"lingcod","1981","1835","0","1477","0","0","1455"
"lingcod","1982","412","0","1365","0","0","659"
"lingcod","1983","383","0","890","0","0","516"
"lingcod","1984","238","0","756","0","0","429"
"lingcod","1985","70","0","912","0","0","458"
"lingcod","1986","85","0","1294","0","0","1022"
"lingcod","1987","146","0","1184","0","0","1077"
"lingcod","1988","261","0","1163","0","0","967"
"lingcod","1989","118","0","1323","0","0","891"
"lingcod","1990","3","0","1292","0","0","1091"
"lingcod","1991","0","0","1228","0","0","1194"
"lingcod","1992","119","1278","1217","0","1259","1165"
"lingcod","1993","1579","1409","1346","1070","1306","1309"
"lingcod","1994","943","1751","1374","791","494","1355"
"lingcod","1995","610","506","1381","345","330","1365"
"lingcod","1996","746","339","1150","417","306","1067"
"lingcod","1997","1164","774","1010","873","0","1008"
"lingcod","1998","426","516","858","319","0","856"
"lingcod","1999","617","683","850","0","0","850"
"lingcod","2000","274","542","469","0","118","469"
"lingcod","2001","386","757","446","183","389","405"
"lingcod","2002","346","721","431","247","335","402"
"lingcod","2003","178","608","514","98","341","514"
"lingcod","2004","341","914","276","153","328","276"
"lingcod","2005","175","488","410","0","260","410"
"lingcod","2006","355","683","460","0","343","459"
"lingcod","2007","568","1417","634","0","401","634"
"lingcod","2008","494","1114","496","0","309","493"
"lingcod","2009","289","1048","386","0","207","381"
"lingcod","2010","375","1163","201","0","179","107"
"lingcod","2011","225","1112","465","0","216","225"
"lingcod","2012","230","1494","479","0","208","295"
"lingcod","2013","459","1709","831","0","265","274"
"lingcod","2014","510","1858","282","0","282","146"
"lingcod","2015","923","2822","282","0","99","25"
"lingcod","2016","1281","2364","427","0","54","157"
"lingcod","2017","996","3101","1024","0","295","663"
"lingcod","2018","783","2393","804","0","370","645"
"lingcod","2019","774","2819","529","0","303","333"
"lingcod","2020","452","1407","219","0","0","130"
"longnose_skate","1980","0","0","0","0","0","0"
"longnose_skate","1981","0","0","0","0","0","0"
"longnose_skate","1982","0","0","0","0","0","0"
"longnose_skate","1983","0","0","0","0","0","0"
"longnose_skate","1984","0","0","0","0","0","0"
"longnose_skate","1985","0","0","0","0","0","0"
"longnose_skate","1986","0","0","0","0","0","0"
"longnose_skate","1987","0","0","0","0","0","0"
"longnose_skate","1988","0","0","0","0","0","0"
"longnose_skate","1989","0","0","0","0","0","0"
"longnose_skate","1990","0","0","0","0","0","0"
"longnose_skate","1991","0","0","0","0","0","0"
"longnose_skate","1992","0","0","0","0","0","0"
"longnose_skate","1993","0","0","0","0","0","0"
"longnose_skate","1994","0","0","0","0","0","0"
"longnose_skate","1995","0","174","0","0","0","0"
"longnose_skate","1996","0","99","0","0","0","0"
"longnose_skate","1997","0","492","0","0","0","0"
"longnose_skate","1998","0","84","0","0","0","0"
"longnose_skate","1999","0","295","0","0","0","0"
"longnose_skate","2000","0","356","0","0","0","0"
"longnose_skate","2001","0","332","0","0","0","0"
"longnose_skate","2002","0","235","0","0","0","0"
"longnose_skate","2003","0","521","0","0","0","0"
"longnose_skate","2004","0","92","49","0","0","0"
"longnose_skate","2005","0","233","15","0","0","0"
"longnose_skate","2006","0","870","255","0","0","0"
"longnose_skate","2007","0","1079","381","0","0","0"
"longnose_skate","2008","0","693","972","0","0","0"
"longnose_skate","2009","727","685","456","0","0","0"
"longnose_skate","2010","638","1110","150","0","0","0"
"longnose_skate","2011","1272","889","735","0","0","0"
"longnose_skate","2012","1196","1118","600","0","0","0"
"longnose_skate","2013","948","943","1012","0","0","0"
"longnose_skate","2014","662","991","401","0","0","0"
"longnose_skate","2015","831","917","448","0","0","0"
"longnose_skate","2016","969","892","746","0","0","0"
"longnose_skate","2017","1039","1240","543","0","0","0"
"longnose_skate","2018","554","865","260","0","0","0"
"longnose_skate","2019","512","1285","148","0","0","0"
"longnose_skate","2020","250","480","23","0","0","0"
"longspine_thornyhead","1980","729","0","0","0","0","0"
"longspine_thornyhead","1981","588","0","0","0","0","0"
"longspine_thornyhead","1982","341","0","0","0","0","0"
"longspine_thornyhead","1983","300","0","0","0","0","0"
"longspine_thornyhead","1984","810","0","0","0","0","0"
"longspine_thornyhead","1985","1443","0","0","0","0","0"
"longspine_thornyhead","1986","613","0","0","0","0","0"
"longspine_thornyhead","1987","592","0","0","0","0","0"
"longspine_thornyhead","1988","56","0","0","0","0","0"
"longspine_thornyhead","1989","1234","0","0","0","0","0"
"longspine_thornyhead","1990","1578","3812","0","0","0","0"
"longspine_thornyhead","1991","2469","2163","0","0","0","0"
"longspine_thornyhead","1992","2692","4159","0","0","0","0"
"longspine_thornyhead","1993","2791","1272","0","0","0","0"
"longspine_thornyhead","1994","3875","150","0","0","0","0"
"longspine_thornyhead","1995","7931","0","0","0","0","0"
"longspine_thornyhead","1996","6798","1972","0","0","0","0"
"longspine_thornyhead","1997","5978","6189","0","0","0","0"
"longspine_thornyhead","1998","4252","900","0","0","0","0"
"longspine_thornyhead","1999","3417","1141","0","0","0","0"
"longspine_thornyhead","2000","3338","810","0","0","30","0"
"longspine_thornyhead","2001","3245","1199","387","0","0","0"
"longspine_thornyhead","2002","5440","1261","133","0","0","0"
"longspine_thornyhead","2003","3381","1350","537","0","0","0"
"longspine_thornyhead","2004","2423","1199","143","0","0","0"
"longspine_thornyhead","2005","2498","910","69","0","0","0"
"longspine_thornyhead","2006","4596","1230","53","0","0","0"
"longspine_thornyhead","2007","2953","1861","316","0","0","0"
"longspine_thornyhead","2008","4774","2040","370","0","0","0"
"longspine_thornyhead","2009","4269","1860","454","0","0","0"
"longspine_thornyhead","2010","4502","2309","616","0","0","0"
"longspine_thornyhead","2011","4857","1590","796","0","0","0"
"longspine_thornyhead","2012","4876","1740","352","0","0","0"
"longspine_thornyhead","2013","4617","1962","605","0","0","0"
"longspine_thornyhead","2014","4857","1299","351","0","0","0"
"longspine_thornyhead","2015","4156","992","50","0","0","0"
"longspine_thornyhead","2016","4646","1030","17","0","0","0"
"longspine_thornyhead","2017","3172","1122","144","0","0","0"
"longspine_thornyhead","2018","1481","888","211","0","0","0"
"longspine_thornyhead","2019","1618","719","211","0","0","0"
"longspine_thornyhead","2020","716","453","0","0","0","0"
"olive_rockfish","1980","2","0","0","0","0","0"
"olive_rockfish","1981","1","0","0","0","0","0"
"olive_rockfish","1982","28","0","0","0","0","0"
"olive_rockfish","1983","7","0","0","0","0","0"
"olive_rockfish","1984","5","0","0","0","0","0"
"olive_rockfish","1985","48","0","0","0","0","0"
"olive_rockfish","1986","112","0","0","0","0","0"
"olive_rockfish","1987","26","0","0","0","0","0"
"olive_rockfish","1988","9","0","0","0","0","0"
"olive_rockfish","1989","33","0","0","0","0","0"
"olive_rockfish","1990","1","0","0","0","0","0"
"olive_rockfish","1991","14","0","0","0","0","0"
"olive_rockfish","1992","151","0","0","0","0","0"
"olive_rockfish","1993","400","0","0","0","0","0"
"olive_rockfish","1994","270","0","0","0","0","0"
"olive_rockfish","1995","182","0","0","0","0","0"
"olive_rockfish","1996","173","0","0","0","0","0"
"olive_rockfish","1997","68","0","0","0","0","0"
"olive_rockfish","1998","28","0","0","0","0","0"
"olive_rockfish","1999","80","0","0","0","0","0"
"olive_rockfish","2000","26","0","0","0","0","0"
"olive_rockfish","2001","3","0","0","0","0","0"
"olive_rockfish","2002","9","0","0","0","0","0"
"olive_rockfish","2003","0","0","0","0","0","0"
"olive_rockfish","2004","1","0","0","0","0","0"
"olive_rockfish","2005","36","0","0","0","0","0"
"olive_rockfish","2006","21","0","0","0","0","0"
"olive_rockfish","2007","67","0","0","0","0","0"
"olive_rockfish","2008","0","0","0","0","0","0"
"olive_rockfish","2009","24","0","0","0","0","0"
"olive_rockfish","2010","9","1","0","0","0","0"
"olive_rockfish","2011","9","1","0","0","0","0"
"olive_rockfish","2012","31","0","0","0","0","0"
"olive_rockfish","2013","24","0","0","0","0","0"
"olive_rockfish","2014","5","1","0","0","0","0"
"olive_rockfish","2015","3","0","0","0","0","0"
"olive_rockfish","2016","12","0","0","0","0","0"
"olive_rockfish","2017","11","3","0","0","0","0"
"olive_rockfish","2018","23","0","0","0","0","0"
"olive_rockfish","2019","14","0","0","0","0","0"
"olive_rockfish","2020","4","0","0","0","0","0"
"pacific_cod","1980","0","0","5024","0","0","967"
"pacific_cod","1981","0","0","4322","0","0","0"
"pacific_cod","1982","0","0","2961","0","0","0"
"pacific_cod","1983","0","0","2305","0","0","0"
"pacific_cod","1984","0","0","1800","0","0","0"
"pacific_cod","1985","0","0","1757","0","0","0"
"pacific_cod","1986","0","0","2300","0","0","0"
"pacific_cod","1987","0","0","4100","0","0","0"
"pacific_cod","1988","0","0","3963","0","0","0"
"pacific_cod","1989","0","0","2626","0","0","0"
"pacific_cod","1990","0","0","1545","0","0","0"
"pacific_cod","1991","0","0","2264","0","0","0"
"pacific_cod","1992","0","0","2030","0","0","0"
"pacific_cod","1993","0","0","1650","0","0","0"
"pacific_cod","1994","0","0","800","0","0","0"
"pacific_cod","1995","0","0","1398","0","0","0"
"pacific_cod","1996","0","0","790","0","0","0"
"pacific_cod","1997","0","0","1100","0","0","0"
"pacific_cod","1998","0","0","1400","0","0","0"
"pacific_cod","1999","0","0","1054","0","0","0"
"pacific_cod","2000","0","0","900","0","0","0"
"pacific_cod","2001","0","0","1097","0","0","0"
"pacific_cod","2002","0","0","1079","0","0","100"
"pacific_cod","2003","0","26","1499","0","0","200"
"pacific_cod","2004","0","0","1021","0","0","123"
"pacific_cod","2005","0","0","1181","0","0","50"
"pacific_cod","2006","0","0","920","0","0","0"
"pacific_cod","2007","0","0","700","0","0","0"
"pacific_cod","2008","9","16","300","0","0","0"
"pacific_cod","2009","0","36","900","0","0","0"
"pacific_cod","2010","0","374","1300","0","0","0"
"pacific_cod","2011","0","349","800","0","0","0"
"pacific_cod","2012","0","420","478","0","0","0"
"pacific_cod","2013","0","493","400","0","0","0"
"pacific_cod","2014","1","315","457","0","0","0"
"pacific_cod","2015","18","407","236","0","0","0"
"pacific_cod","2016","0","432","311","0","0","0"
"pacific_cod","2017","0","410","1091","0","0","470"
"pacific_cod","2018","0","222","821","0","0","0"
"pacific_cod","2019","0","213","773","0","0","0"
"pacific_cod","2020","0","137","85","0","0","0"
"pacific_ocean_perch","1980","0","0","3301","0","0","3109"
"pacific_ocean_perch","1981","2","1306","1984","0","149","1853"
"pacific_ocean_perch","1982","1","2219","2196","0","1343","2188"
"pacific_ocean_perch","1983","0","1637","1898","0","1430","1782"
"pacific_ocean_perch","1984","0","401","1900","0","289","1859"
"pacific_ocean_perch","1985","1","1710","2099","0","0","2097"
"pacific_ocean_perch","1986","0","1703","1799","0","0","1795"
"pacific_ocean_perch","1987","0","1855","1201","0","0","1196"
"pacific_ocean_perch","1988","0","402","200","0","0","200"
"pacific_ocean_perch","1989","0","798","0","0","0","0"
"pacific_ocean_perch","1990","0","599","0","0","0","0"
"pacific_ocean_perch","1991","0","216","0","0","0","0"
"pacific_ocean_perch","1992","0","0","0","0","0","0"
"pacific_ocean_perch","1993","0","0","0","0","0","0"
"pacific_ocean_perch","1994","0","898","1710","0","238","0"
"pacific_ocean_perch","1995","0","856","2305","0","0","0"
"pacific_ocean_perch","1996","0","1193","1892","0","0","0"
"pacific_ocean_perch","1997","0","1567","2003","0","0","0"
"pacific_ocean_perch","1998","0","1069","2381","0","0","0"
"pacific_ocean_perch","1999","0","1496","1369","0","39","902"
"pacific_ocean_perch","2000","0","1301","725","0","414","285"
"pacific_ocean_perch","2001","0","1052","723","0","724","704"
"pacific_ocean_perch","2002","0","811","943","0","683","819"
"pacific_ocean_perch","2003","0","839","846","0","534","799"
"pacific_ocean_perch","2004","0","864","338","0","554","300"
"pacific_ocean_perch","2005","0","957","323","0","720","300"
"pacific_ocean_perch","2006","0","1092","395","0","1041","218"
"pacific_ocean_perch","2007","22","1339","910","0","1221","605"
"pacific_ocean_perch","2008","57","2186","872","0","667","462"
"pacific_ocean_perch","2009","64","2127","1178","0","963","730"
"pacific_ocean_perch","2010","47","2442","522","0","1068","336"
"pacific_ocean_perch","2011","81","1484","460","0","929","303"
"pacific_ocean_perch","2012","56","1300","573","0","1008","331"
"pacific_ocean_perch","2013","37","1645","523","0","589","266"
"pacific_ocean_perch","2014","46","2234","616","0","295","295"
"pacific_ocean_perch","2015","55","2068","436","0","309","213"
"pacific_ocean_perch","2016","96","1879","311","0","230","254"
"pacific_ocean_perch","2017","94","1739","570","0","0","0"
"pacific_ocean_perch","2018","19","1892","351","0","0","0"
"pacific_ocean_perch","2019","47","1881","601","0","0","0"
"pacific_ocean_perch","2020","68","1282","337","0","0","0"
"pacific_sanddab","1980","0","0","3","0","0","0"
"pacific_sanddab","1981","0","0","0","0","0","0"
"pacific_sanddab","1982","0","0","0","0","0","0"
"pacific_sanddab","1983","0","0","0","0","0","0"
"pacific_sanddab","1984","0","0","0","0","0","0"
"pacific_sanddab","1985","0","0","0","0","0","0"
"pacific_sanddab","1986","0","0","0","0","0","0"
"pacific_sanddab","1987","0","0","0","0","0","0"
"pacific_sanddab","1988","0","0","0","0","0","0"
"pacific_sanddab","1989","0","0","0","0","0","0"
"pacific_sanddab","1990","0","0","0","0","0","0"
"pacific_sanddab","1991","0","0","0","0","0","0"
"pacific_sanddab","1992","0","0","0","0","0","0"
"pacific_sanddab","1993","0","0","0","0","0","0"
"pacific_sanddab","1994","0","147","0","0","145","0"
"pacific_sanddab","1995","0","215","0","0","9","0"
"pacific_sanddab","1996","0","160","0","0","0","0"
"pacific_sanddab","1997","0","585","0","0","5","0"
"pacific_sanddab","1998","0","588","0","0","0","0"
"pacific_sanddab","1999","0","251","0","0","0","0"
"pacific_sanddab","2000","0","414","0","0","0","0"
"pacific_sanddab","2001","0","503","0","0","0","0"
"pacific_sanddab","2002","46","538","0","0","0","0"
"pacific_sanddab","2003","1304","340","0","0","0","0"
"pacific_sanddab","2004","882","481","0","0","0","0"
"pacific_sanddab","2005","1024","566","0","0","0","0"
"pacific_sanddab","2006","2104","804","0","0","0","0"
"pacific_sanddab","2007","1632","630","0","0","0","0"
"pacific_sanddab","2008","1522","470","0","0","0","0"
"pacific_sanddab","2009","949","930","0","0","0","0"
"pacific_sanddab","2010","1078","834","0","0","0","0"
"pacific_sanddab","2011","409","830","0","0","0","0"
"pacific_sanddab","2012","585","709","0","0","0","0"
"pacific_sanddab","2013","1379","851","0","0","0","0"
"pacific_sanddab","2014","1239","835","0","0","0","0"
"pacific_sanddab","2015","1823","760","0","0","0","0"
"pacific_sanddab","2016","2303","650","0","0","0","0"
"pacific_sanddab","2017","1623","701","0","0","0","0"
"pacific_sanddab","2018","1464","666","0","0","0","0"
"pacific_sanddab","2019","1376","550","0","0","0","0"
"pacific_sanddab","2020","386","160","0","0","0","0"
"petrale_sole","1980","0","0","2860","0","0","1747"
"petrale_sole","1981","0","0","400","0","0","195"
"petrale_sole","1982","0","0","0","0","0","0"
"petrale_sole","1983","0","0","0","0","0","0"
"petrale_sole","1984","0","0","0","0","0","0"
"petrale_sole","1985","0","0","0","0","0","0"
"petrale_sole","1986","0","0","0","0","0","0"
"petrale_sole","1987","0","1105","0","0","348","0"
"petrale_sole","1988","0","900","0","0","91","0"
"petrale_sole","1989","0","803","0","0","651","0"
"petrale_sole","1990","484","803","0","321","410","0"
"petrale_sole","1991","467","633","0","294","8","0"
"petrale_sole","1992","88","741","0","0","55","0"
"petrale_sole","1993","0","532","0","0","0","0"
"petrale_sole","1994","1","629","0","0","46","0"
"petrale_sole","1995","0","296","0","0","0","0"
"petrale_sole","1996","0","235","0","0","0","0"
"petrale_sole","1997","0","748","0","0","6","0"
"petrale_sole","1998","0","555","650","0","344","648"
"petrale_sole","1999","0","466","709","0","265","700"
"petrale_sole","2000","0","777","878","0","0","829"
"petrale_sole","2001","594","504","750","0","0","736"
"petrale_sole","2002","461","919","891","0","0","697"
"petrale_sole","2003","749","1092","1187","116","0","1139"
"petrale_sole","2004","965","939","1179","182","0","1174"
"petrale_sole","2005","1407","945","1333","300","0","1325"
"petrale_sole","2006","2284","2045","1849","231","0","1043"
"petrale_sole","2007","4977","1940","2142","210","455","1099"
"petrale_sole","2008","4862","2409","1873","440","483","1031"
"petrale_sole","2009","2502","2952","1671","78","537","1090"
"petrale_sole","2010","2011","2753","995","0","506","728"
"petrale_sole","2011","1778","1749","1123","253","529","643"
"petrale_sole","2012","2374","1872","1141","183","621","599"
"petrale_sole","2013","3823","2537","1908","170","715","840"
"petrale_sole","2014","2964","3379","1200","0","745","549"
"petrale_sole","2015","3088","2984","1431","0","718","725"
"petrale_sole","2016","3617","1916","220","0","523","115"
"petrale_sole","2017","3778","2986","2095","0","761","755"
"petrale_sole","2018","3486","2336","1772","0","752","813"
"petrale_sole","2019","4496","2385","1140","0","0","273"
"petrale_sole","2020","4273","1336","111","0","0","0"
"quillback_rockfish","1980","0","0","3","0","0","0"
"quillback_rockfish","1981","0","0","0","0","0","0"
"quillback_rockfish","1982","0","0","313","0","0","0"
"quillback_rockfish","1983","0","0","22","0","0","0"
"quillback_rockfish","1984","1","0","0","0","0","0"
"quillback_rockfish","1985","0","0","0","0","0","0"
"quillback_rockfish","1986","0","0","0","0","0","0"
"quillback_rockfish","1987","1","0","0","0","0","0"
"quillback_rockfish","1988","0","0","0","0","0","0"
"quillback_rockfish","1989","0","0","20","0","0","0"
"quillback_rockfish","1990","0","0","100","0","0","0"
"quillback_rockfish","1991","158","0","0","0","0","0"
"quillback_rockfish","1992","260","0","0","0","0","0"
"quillback_rockfish","1993","97","0","0","0","0","0"
"quillback_rockfish","1994","295","0","0","0","0","0"
"quillback_rockfish","1995","126","0","0","0","0","0"
"quillback_rockfish","1996","132","0","1","0","0","0"
"quillback_rockfish","1997","150","0","0","0","0","0"
"quillback_rockfish","1998","16","4","0","0","0","0"
"quillback_rockfish","1999","580","25","0","0","0","0"
"quillback_rockfish","2000","41","200","4","0","0","0"
"quillback_rockfish","2001","322","214","0","0","0","0"
"quillback_rockfish","2002","17","59","16","0","2","0"
"quillback_rockfish","2003","0","48","4","0","9","0"
"quillback_rockfish","2004","14","134","2","0","63","0"
"quillback_rockfish","2005","16","20","1","0","1","0"
"quillback_rockfish","2006","19","140","105","0","63","0"
"quillback_rockfish","2007","138","127","0","0","0","0"
"quillback_rockfish","2008","108","57","0","0","0","0"
"quillback_rockfish","2009","39","64","0","0","0","0"
"quillback_rockfish","2010","16","69","0","0","0","0"
"quillback_rockfish","2011","7","191","0","0","0","0"
"quillback_rockfish","2012","15","151","0","0","0","0"
"quillback_rockfish","2013","13","214","0","0","0","0"
"quillback_rockfish","2014","5","190","19","0","0","15"
"quillback_rockfish","2015","20","102","0","0","0","0"
"quillback_rockfish","2016","16","77","0","0","0","0"
"quillback_rockfish","2017","49","214","9","0","0","9"
"quillback_rockfish","2018","31","199","9","0","0","4"
"quillback_rockfish","2019","86","355","19","0","0","19"
"quillback_rockfish","2020","74","216","0","0","0","0"
"redbanded_rockfish","1980","42","0","0","0","0","0"
"redbanded_rockfish","1981","50","0","0","0","0","0"
"redbanded_rockfish","1982","39","0","0","0","0","0"
"redbanded_rockfish","1983","118","0","0","0","0","0"
"redbanded_rockfish","1984","253","0","0","0","0","0"
"redbanded_rockfish","1985","336","0","0","0","0","0"
"redbanded_rockfish","1986","102","0","0","0","0","0"
"redbanded_rockfish","1987","48","0","0","0","0","0"
"redbanded_rockfish","1988","38","0","0","0","0","0"
"redbanded_rockfish","1989","66","0","0","0","0","0"
"redbanded_rockfish","1990","31","0","0","0","0","0"
"redbanded_rockfish","1991","44","0","0","0","0","0"
"redbanded_rockfish","1992","80","0","0","0","0","0"
"redbanded_rockfish","1993","56","0","0","0","0","0"
"redbanded_rockfish","1994","54","0","0","0","0","0"
"redbanded_rockfish","1995","69","1","0","0","0","0"
"redbanded_rockfish","1996","237","0","240","0","0","0"
"redbanded_rockfish","1997","50","0","314","0","0","0"
"redbanded_rockfish","1998","61","0","178","0","0","0"
"redbanded_rockfish","1999","52","0","318","0","0","0"
"redbanded_rockfish","2000","74","14","525","0","0","0"
"redbanded_rockfish","2001","50","24","393","0","0","0"
"redbanded_rockfish","2002","93","44","501","0","0","0"
"redbanded_rockfish","2003","58","120","604","0","6","0"
"redbanded_rockfish","2004","23","142","344","1","0","0"
"redbanded_rockfish","2005","92","95","102","0","24","0"
"redbanded_rockfish","2006","269","158","264","0","0","0"
"redbanded_rockfish","2007","243","442","419","0","38","0"
"redbanded_rockfish","2008","389","467","399","0","51","0"
"redbanded_rockfish","2009","192","349","346","0","6","0"
"redbanded_rockfish","2010","319","648","306","0","7","0"
"redbanded_rockfish","2011","374","1010","514","0","22","0"
"redbanded_rockfish","2012","198","1206","443","0","58","0"
"redbanded_rockfish","2013","171","733","603","0","21","0"
"redbanded_rockfish","2014","246","686","706","0","45","0"
"redbanded_rockfish","2015","496","957","787","0","0","0"
"redbanded_rockfish","2016","432","1000","1213","0","0","0"
"redbanded_rockfish","2017","411","1023","997","0","0","0"
"redbanded_rockfish","2018","277","941","1371","0","0","0"
"redbanded_rockfish","2019","158","859","1553","0","0","0"
"redbanded_rockfish","2020","259","446","633","0","0","0"
"rex_sole","1980","0","0","1","0","0","0"
"rex_sole","1981","0","0","0","0","0","0"
"rex_sole","1982","0","0","0","0","0","0"
"rex_sole","1983","0","0","0","0","0","0"
"rex_sole","1984","0","0","0","0","0","0"
"rex_sole","1985","0","0","0","0","0","0"
"rex_sole","1986","0","0","0","0","0","0"
"rex_sole","1987","0","0","0","0","0","0"
"rex_sole","1988","0","0","0","0","0","0"
"rex_sole","1989","0","0","0","0","0","0"
"rex_sole","1990","0","0","0","0","0","0"
"rex_sole","1991","0","0","0","0","0","0"
